tx_id,student_id,amount,channel,timestamp
TXN-F11ACC11,STU83133,158000,Wallet,2026-05-05T15:29:13.060738
TXN-79423B00,STU80399,256000,Bank,2026-05-08T05:54:13.060738
TXN-41AC26E7,STU94486,96000,Bank,2026-05-11T11:09:13.060738
TXN-62543A1C,STU29266,186000,Wallet,2026-05-06T00:57:13.060738
TXN-3E25D265,STU12098,143000,Wallet,2026-05-10T18:32:13.060738
TXN-FA6E46C0,STU81248,205000,Wallet,2026-05-07T19:52:13.060738
TXN-2149B916,STU49296,459000,Bank,2026-05-11T01:12:13.060738
TXN-2382B810,STU61293,326000,Bank,2026-05-09T09:25:13.060738
TXN-B85D05E2,STU43095,459000,Bank,2026-05-08T05:48:13.060738
TXN-2F357BB9,STU57998,480000,Wallet,2026-05-10T09:39:13.060738
TXN-E027F9E6,STU22594,87000,Bank,2026-05-11T13:19:13.060738
TXN-BB4E42BA,STU31772,431000,Bank,2026-05-04T23:00:13.060738
TXN-3BE768B6,STU44339,84000,Bank,2026-05-04T21:18:13.060738
TXN-2753E38E,STU98641,84000,Bank,2026-05-06T11:11:13.060738
TXN-6AADC35F,STU23780,130000,Bank,2026-05-09T01:30:13.060738
TXN-1DDF85AD,STU39133,89000,Bank,2026-05-07T23:46:13.060738
TXN-0155159D,STU20266,425000,Wallet,2026-05-09T11:16:13.060738
TXN-0517C254,STU77622,88000,Wallet,2026-05-06T04:06:13.060738
TXN-E52D432D,STU86084,78000,Bank,2026-05-06T16:03:13.060738
TXN-641FEF41,STU64106,500000,Bank,2026-05-07T22:37:13.060738
TXN-137D8720,STU57779,489000,Bank,2026-05-10T12:03:13.060738
TXN-9345BAE5,STU89077,171000,Wallet,2026-05-11T19:12:13.060738
TXN-1815466F,STU38978,168000,Wallet,2026-05-08T09:30:13.060738
TXN-3CE2419B,STU10009,380000,Bank,2026-05-06T12:51:13.060738
TXN-AAE6E009,STU34668,192000,Bank,2026-05-05T08:33:13.060738
TXN-A05F41CD,STU87509,202000,Bank,2026-05-10T05:32:13.060738
TXN-68F86C4B,STU76317,296000,Bank,2026-05-10T13:44:13.060738
TXN-905116A1,STU83224,411000,Wallet,2026-05-06T13:34:13.060738
TXN-D3025679,STU69774,306000,Bank,2026-05-11T10:16:13.060738
TXN-838254BD,STU73499,293000,Bank,2026-05-08T23:05:13.060738
TXN-D112E53C,STU21156,107000,Wallet,2026-05-11T03:42:13.060738
TXN-1961DB36,STU79939,443000,Bank,2026-05-10T11:57:13.060738
TXN-06076386,STU12613,486000,Wallet,2026-05-10T13:54:13.060738
TXN-16082DCE,STU16814,436000,Wallet,2026-05-07T11:38:13.060738
TXN-DACC3A13,STU98695,377000,Wallet,2026-05-10T19:02:13.060738
TXN-61E7D94D,STU58978,63000,Bank,2026-05-10T18:07:13.060738
TXN-87C3A6DA,STU46177,70000,Wallet,2026-05-10T04:31:13.060738
TXN-B0E9CAD9,STU59771,58000,Wallet,2026-05-06T07:10:13.060738
TXN-C6CEB813,STU80310,342000,Wallet,2026-05-09T00:40:13.060738
TXN-A417B7CF,STU15909,319000,Wallet,2026-05-10T14:42:13.060738
TXN-9C18CEF0,STU29552,210000,Wallet,2026-05-07T08:48:13.060738
TXN-32531778,STU69770,91000,Wallet,2026-05-07T23:35:13.060738
TXN-455BA936,STU37767,434000,Wallet,2026-05-11T03:47:13.060738
TXN-06B12F97,STU98958,83000,Bank,2026-05-10T01:47:13.060738
TXN-877103DE,STU50466,363000,Bank,2026-05-06T15:50:13.060738
TXN-DDD5F8E5,STU28222,56000,Bank,2026-05-10T01:35:13.060738
TXN-6E96CB7D,STU57905,469000,Wallet,2026-05-07T04:14:13.060738
TXN-08592A0B,STU95418,376000,Bank,2026-05-06T13:48:13.060738
TXN-6D9C612D,STU15926,246000,Bank,2026-05-09T13:16:13.060738
TXN-33D165F8,STU28951,119000,Wallet,2026-05-10T00:58:13.060738
TXN-F08CD3ED,STU21005,271000,Wallet,2026-05-09T05:57:13.060738
TXN-21A99C01,STU67257,337000,Bank,2026-05-06T08:26:13.060738
TXN-051D0F1F,STU83845,85000,Bank,2026-05-07T13:36:13.060738
TXN-4E61B40D,STU16586,85000,Wallet,2026-05-08T14:57:13.060738
TXN-0493F248,STU68736,338000,Bank,2026-05-10T20:37:13.060738
TXN-D84F6746,STU16629,128000,Wallet,2026-05-09T06:15:13.060738
TXN-2DBF84D7,STU66128,199000,Wallet,2026-05-06T22:54:13.060738
TXN-6B8DF3AE,STU82975,441000,Wallet,2026-05-08T10:26:13.060738
TXN-75D6D1E6,STU51010,240000,Bank,2026-05-09T11:03:13.060738
TXN-45209835,STU11326,68000,Wallet,2026-05-10T04:33:13.060738
TXN-82ABFBA6,STU75207,306000,Bank,2026-05-07T17:10:13.060738
TXN-F2A587AC,STU63535,473000,Bank,2026-05-09T07:05:13.060738
TXN-55C459CA,STU84740,119000,Wallet,2026-05-08T01:10:13.060738
TXN-1CEC77C4,STU21636,137000,Wallet,2026-05-09T03:46:13.060738
TXN-B0A2B4E3,STU58019,254000,Bank,2026-05-10T07:40:13.060738
TXN-6419D826,STU17860,55000,Bank,2026-05-07T05:14:13.060738
TXN-410D0C1D,STU80537,491000,Wallet,2026-05-09T21:10:13.060738
TXN-67B6B164,STU18847,409000,Bank,2026-05-06T21:36:13.060738
TXN-708C91A4,STU26726,180000,Wallet,2026-05-08T10:54:13.060738
TXN-4240E0FF,STU72043,381000,Wallet,2026-05-05T07:26:13.060738
TXN-0FDA3844,STU53942,257000,Wallet,2026-05-08T18:54:13.060738
TXN-F5BA27C5,STU92127,296000,Bank,2026-05-04T21:54:13.060738
TXN-D351F559,STU88545,140000,Wallet,2026-05-09T06:43:13.060738
TXN-30D791C5,STU14007,416000,Bank,2026-05-08T01:49:13.060738
TXN-D5A34152,STU49682,147000,Bank,2026-05-05T04:42:13.060738
TXN-2B2FCFC5,STU34517,425000,Wallet,2026-05-10T20:10:13.060738
TXN-211F4A5F,STU20202,61000,Wallet,2026-05-10T07:19:13.060738
TXN-7CA5B3D0,STU26112,465000,Bank,2026-05-06T12:01:13.060738
TXN-C1A4D6B1,STU13078,272000,Bank,2026-05-05T23:48:13.060738
TXN-C7C4B375,STU26712,313000,Wallet,2026-05-10T11:48:13.060738
TXN-0A44FDF7,STU53160,213000,Wallet,2026-05-08T20:21:13.060738
TXN-B3C0F4DF,STU56837,211000,Wallet,2026-05-08T18:55:13.060738
TXN-C9D34704,STU51836,301000,Bank,2026-05-09T03:57:13.060738
TXN-37BABA29,STU50232,323000,Wallet,2026-05-06T01:50:13.060738
TXN-F454CEA9,STU29154,442000,Wallet,2026-05-10T10:56:13.060738
TXN-2828B338,STU32393,188000,Wallet,2026-05-11T17:57:13.060738
TXN-FF4304B3,STU39834,475000,Wallet,2026-05-07T11:16:13.060738
TXN-0922940B,STU86361,367000,Wallet,2026-05-11T19:42:13.060738
TXN-E470E92E,STU31519,361000,Bank,2026-05-10T16:36:13.060738
TXN-047983CA,STU59923,422000,Wallet,2026-05-09T02:09:13.060738
TXN-F072EB5D,STU31562,354000,Bank,2026-05-07T22:27:13.060738
TXN-60C0D178,STU51621,326000,Wallet,2026-05-05T10:34:13.060738
TXN-CC64CF9C,STU17046,478000,Wallet,2026-05-10T23:44:13.060738
TXN-EB6FD08E,STU98430,231000,Bank,2026-05-09T17:50:13.060738
TXN-B739C89F,STU36456,173000,Wallet,2026-05-07T21:21:13.060738
TXN-4807BBAF,STU19258,473000,Bank,2026-05-08T07:12:13.060738
TXN-B81A51AB,STU98238,283000,Wallet,2026-05-08T10:47:13.060738
TXN-2917AE22,STU71527,260000,Bank,2026-05-07T08:37:13.060738
TXN-D95FF0BE,STU95560,353000,Wallet,2026-05-11T11:33:13.060738
TXN-B7EDB073,STU33379,193000,Bank,2026-05-07T14:33:13.060738
TXN-88DE8D6A,STU14438,430000,Bank,2026-05-06T18:31:13.060738
TXN-BDA60416,STU79705,76000,Wallet,2026-05-07T00:24:13.060738
TXN-BC9CE7AF,STU49079,389000,Bank,2026-05-05T12:37:13.060738
TXN-875FA1E4,STU45463,474000,Bank,2026-05-11T02:05:13.060738
TXN-CB30F911,STU22145,63000,Wallet,2026-05-08T22:48:13.060738
TXN-077F0B0D,STU67048,324000,Bank,2026-05-07T05:52:13.060738
TXN-CA4F8BF2,STU62456,123000,Bank,2026-05-07T22:33:13.060738
TXN-7E87AB6F,STU91458,303000,Bank,2026-05-06T19:04:13.060738
TXN-3923E986,STU27034,183000,Bank,2026-05-08T00:08:13.060738
TXN-18F76C34,STU15611,189000,Wallet,2026-05-06T06:40:13.060738
TXN-673C3C30,STU22574,264000,Wallet,2026-05-09T05:15:13.060738
TXN-0B70136B,STU89549,283000,Wallet,2026-05-06T16:46:13.060738
TXN-5122029A,STU99201,249000,Bank,2026-05-09T09:23:13.060738
TXN-2024EBB4,STU70040,132000,Bank,2026-05-05T05:17:13.060738
TXN-216A9401,STU54998,335000,Bank,2026-05-06T15:58:13.060738
TXN-BB8AC37E,STU11631,411000,Bank,2026-05-04T21:18:13.060738
TXN-393D7F9A,STU62957,265000,Bank,2026-05-05T07:23:13.060738
TXN-9646C0E0,STU97338,202000,Wallet,2026-05-05T13:04:13.060738
TXN-2EDD9A53,STU46958,339000,Wallet,2026-05-08T00:05:13.060738
TXN-5899395A,STU97617,242000,Wallet,2026-05-10T01:03:13.060738
TXN-FE449DFE,STU15440,434000,Bank,2026-05-05T06:02:13.060738
TXN-3C2F54E3,STU33847,122000,Bank,2026-05-05T09:28:13.060738
TXN-5099F6DF,STU49073,72000,Wallet,2026-05-11T07:50:13.060738
TXN-115632AA,STU33011,225000,Wallet,2026-05-10T13:44:13.060738
TXN-FA59409A,STU76178,284000,Bank,2026-05-10T00:21:13.060738
TXN-39461429,STU54778,295000,Bank,2026-05-07T02:16:13.060738
TXN-80030AA8,STU45705,331000,Bank,2026-05-10T01:14:13.060738
TXN-FBD079C9,STU71043,75000,Bank,2026-05-08T18:42:13.060738
TXN-50461D8E,STU29770,102000,Bank,2026-05-08T12:14:13.060738
TXN-4933B158,STU27711,192000,Bank,2026-05-10T06:45:13.060738
TXN-5B8D9738,STU33564,271000,Bank,2026-05-07T17:28:13.060738
TXN-84D04CB7,STU47226,194000,Bank,2026-05-11T05:17:13.060738
TXN-C2ABFF02,STU66158,179000,Bank,2026-05-09T07:50:13.060738
TXN-C345CE36,STU32384,78000,Bank,2026-05-10T10:25:13.060738
TXN-8468D483,STU93021,195000,Bank,2026-05-05T04:59:13.060738
TXN-6C63F051,STU95329,304000,Wallet,2026-05-09T08:49:13.060738
TXN-8DC80EB6,STU68120,488000,Bank,2026-05-10T08:31:13.060738
TXN-E87476AE,STU80450,303000,Wallet,2026-05-05T07:15:13.060738
TXN-AA0399FF,STU49446,106000,Bank,2026-05-11T18:12:13.060738
TXN-57FEF754,STU96245,328000,Wallet,2026-05-05T22:11:13.060738
TXN-36479FEE,STU59124,227000,Bank,2026-05-06T02:07:13.060738
TXN-ACD5FB61,STU52746,423000,Wallet,2026-05-09T02:33:13.060738
TXN-C9F875C3,STU59651,65000,Bank,2026-05-11T08:41:13.060738
TXN-32C90C2A,STU95796,445000,Wallet,2026-05-11T08:40:13.060738
TXN-2981B11F,STU95974,232000,Wallet,2026-05-11T13:18:13.060738
TXN-83262591,STU67793,266000,Wallet,2026-05-11T17:21:13.060738
TXN-7A36EBD3,STU65199,255000,Wallet,2026-05-11T12:55:13.060738
TXN-F28ABAFF,STU33385,313000,Bank,2026-05-08T21:10:13.060738
TXN-AE1C6F13,STU88778,237000,Wallet,2026-05-09T13:42:13.060738
TXN-FF647E7B,STU81072,372000,Bank,2026-05-07T07:28:13.060738
TXN-214A281C,STU41330,333000,Wallet,2026-05-10T23:10:13.060738
TXN-437C430C,STU98833,484000,Bank,2026-05-11T14:46:13.060738
TXN-E6C715F8,STU88377,92000,Wallet,2026-05-05T06:30:13.060738
TXN-F77FE9F3,STU11029,460000,Wallet,2026-05-05T00:41:13.060738
TXN-776ADB54,STU62602,455000,Wallet,2026-05-09T16:43:13.060738
TXN-36A88F56,STU61118,328000,Wallet,2026-05-05T19:52:13.060738
TXN-F324D267,STU88775,409000,Wallet,2026-05-09T10:57:13.060738
TXN-FEE2B6E7,STU62066,115000,Bank,2026-05-07T12:58:13.060738
TXN-29832845,STU84390,215000,Wallet,2026-05-05T00:03:13.060738
TXN-D27D9596,STU79193,348000,Bank,2026-05-10T21:30:13.060738
TXN-0ED12054,STU15818,152000,Bank,2026-05-06T16:32:13.060738
TXN-892BB55E,STU73618,481000,Bank,2026-05-05T11:38:13.060738
TXN-AA5DC1A2,STU83324,483000,Wallet,2026-05-05T16:44:13.060738
TXN-277D0992,STU31866,233000,Bank,2026-05-07T19:44:13.060738
TXN-6B9FA009,STU97856,136000,Bank,2026-05-06T10:56:13.060738
TXN-F5C869AC,STU75517,487000,Bank,2026-05-09T23:36:13.060738
TXN-526000D9,STU97683,276000,Bank,2026-05-08T03:22:13.060738
TXN-31E05EC9,STU46668,217000,Wallet,2026-05-10T10:38:13.060738
TXN-1EC432E2,STU59063,439000,Bank,2026-05-08T20:54:13.060738
TXN-8CEBBA53,STU14886,335000,Bank,2026-05-07T14:11:13.060738
TXN-B2622E61,STU93907,254000,Wallet,2026-05-10T11:04:13.060738
TXN-0F9DD170,STU56420,444000,Wallet,2026-05-04T21:51:13.060738
TXN-B207F821,STU52224,422000,Bank,2026-05-11T05:01:13.060738
TXN-99A78416,STU56673,276000,Bank,2026-05-08T14:00:13.060738
TXN-43C433F7,STU92130,79000,Bank,2026-05-09T10:05:13.060738
TXN-FEC76848,STU10380,493000,Wallet,2026-05-11T12:13:13.060738
TXN-48AEAD8D,STU31576,270000,Wallet,2026-05-06T13:48:13.060738
TXN-302CF0F4,STU97998,142000,Bank,2026-05-11T02:11:13.060738
TXN-085B4818,STU54742,262000,Bank,2026-05-10T07:47:13.060738
TXN-76ED4952,STU67785,304000,Bank,2026-05-09T20:07:13.060738
TXN-09A554D3,STU49365,446000,Bank,2026-05-06T15:23:13.060738
TXN-A2F1E0A2,STU26158,108000,Wallet,2026-05-11T07:42:13.060738
TXN-45088896,STU67976,89000,Bank,2026-05-11T03:28:13.060738
TXN-2DB94CD1,STU59273,185000,Bank,2026-05-06T02:59:13.060738
TXN-9AF47831,STU80387,414000,Bank,2026-05-05T18:49:13.060738
TXN-5F442957,STU38937,471000,Wallet,2026-05-07T09:10:13.060738
TXN-80C777F9,STU40018,183000,Wallet,2026-05-07T17:12:13.060738
TXN-717B7747,STU50518,382000,Wallet,2026-05-08T01:48:13.060738
TXN-5BEBB4BA,STU92490,491000,Bank,2026-05-09T06:41:13.060738
TXN-4123AEF1,STU20511,442000,Bank,2026-05-07T20:43:13.060738
TXN-8919B35F,STU77162,68000,Wallet,2026-05-08T02:19:13.060738
TXN-9FB6ED11,STU79037,321000,Bank,2026-05-07T15:00:13.060738
TXN-9FDAAB45,STU21341,239000,Bank,2026-05-08T21:17:13.060738
TXN-BB3E4AA7,STU82588,372000,Bank,2026-05-06T12:11:13.060738
TXN-2E94765F,STU97192,165000,Wallet,2026-05-07T15:44:13.060738
TXN-F3F312C3,STU86218,424000,Bank,2026-05-06T15:43:13.060738
TXN-CFDCB6CC,STU73156,260000,Wallet,2026-05-08T16:39:13.060738
TXN-D1601FF1,STU69659,88000,Wallet,2026-05-11T19:35:13.060738
TXN-78E817B6,STU87228,82000,Bank,2026-05-10T03:30:13.060738
TXN-ADE42F91,STU15799,459000,Bank,2026-05-06T19:40:13.060738
TXN-6AB14817,STU40445,306000,Bank,2026-05-10T13:21:13.060738
TXN-81B38EB6,STU10101,473000,Wallet,2026-05-09T06:37:13.060738
TXN-02E6375B,STU95612,435000,Bank,2026-05-05T20:06:13.060738
TXN-91A08CC3,STU95349,183000,Bank,2026-05-10T05:32:13.060738
TXN-1C0708DD,STU45080,270000,Wallet,2026-05-05T03:13:13.060738
TXN-740E01FC,STU38219,59000,Bank,2026-05-05T02:42:13.060738
TXN-D0149088,STU17878,131000,Bank,2026-05-08T02:28:13.060738
TXN-D6882C59,STU18537,461000,Wallet,2026-05-06T14:03:13.060738
TXN-8E69CF2A,STU71824,346000,Bank,2026-05-05T19:03:13.060738
TXN-9FEB1470,STU66626,410000,Wallet,2026-05-08T20:08:13.060738
TXN-0B6FFC32,STU88604,52000,Wallet,2026-05-11T19:28:13.060738
TXN-1817461A,STU97668,252000,Bank,2026-05-07T21:32:13.060738
TXN-349E6D01,STU22255,189000,Wallet,2026-05-09T20:14:13.060738
TXN-C9C55F97,STU99908,470000,Bank,2026-05-06T19:22:13.060738
TXN-118E4EF4,STU35020,256000,Bank,2026-05-09T10:17:13.060738
TXN-DA1D506A,STU69108,161000,Bank,2026-05-08T11:51:13.060738
TXN-2DF0787D,STU57095,390000,Bank,2026-05-07T06:41:13.060738
TXN-DB308215,STU95747,460000,Bank,2026-05-08T10:09:13.060738
TXN-B9B1FA41,STU47537,171000,Wallet,2026-05-06T12:45:13.060738
TXN-0652CFB4,STU27054,94000,Wallet,2026-05-07T20:50:13.060738
TXN-64401C27,STU61392,306000,Wallet,2026-05-10T05:03:13.060738
TXN-EB3B2839,STU49647,478000,Bank,2026-05-05T12:40:13.060738
TXN-747F9019,STU15903,385000,Bank,2026-05-07T08:28:13.060738
TXN-9CD8D799,STU61129,308000,Wallet,2026-05-09T19:33:13.060738
TXN-C262E83E,STU59387,402000,Wallet,2026-05-06T11:10:13.060738
TXN-08F80158,STU85621,490000,Bank,2026-05-08T20:00:13.060738
TXN-D8AEE252,STU81587,74000,Bank,2026-05-06T04:36:13.060738
TXN-27106F80,STU52554,71000,Bank,2026-05-11T12:25:13.060738
TXN-A6121B86,STU13440,479000,Bank,2026-05-10T00:42:13.060738
TXN-C058ED18,STU26858,310000,Bank,2026-05-09T19:01:13.060738
TXN-FE930C97,STU76933,341000,Bank,2026-05-10T14:01:13.060738
TXN-F347303B,STU56576,488000,Wallet,2026-05-11T07:42:13.060738
TXN-33EAF97A,STU92676,416000,Bank,2026-05-10T02:33:13.060738
TXN-EB974EED,STU14700,383000,Bank,2026-05-05T07:44:13.060738
TXN-DE895AEA,STU98766,100000,Bank,2026-05-09T09:42:13.060738
TXN-BD372D02,STU24517,265000,Bank,2026-05-07T18:41:13.060738
TXN-CB90320A,STU92306,144000,Bank,2026-05-05T08:23:13.060738
TXN-EE10F4FD,STU16996,419000,Wallet,2026-05-09T09:31:13.060738
TXN-F3FDBA1C,STU23948,262000,Bank,2026-05-06T13:44:13.060738
TXN-C56B78A9,STU23670,271000,Wallet,2026-05-10T22:08:13.060738
TXN-B6226432,STU83481,375000,Wallet,2026-05-11T16:30:13.060738
TXN-6F11601C,STU24938,64000,Bank,2026-05-08T18:50:13.060738
TXN-B5F8BF2E,STU39965,193000,Wallet,2026-05-11T17:23:13.060738
TXN-57989196,STU76304,445000,Bank,2026-05-11T13:06:13.060738
TXN-B6EC9265,STU34352,61000,Bank,2026-05-05T12:24:13.060738
TXN-BFBCA609,STU34208,276000,Bank,2026-05-09T01:46:13.060738
TXN-467593F4,STU50826,392000,Bank,2026-05-05T15:10:13.060738
TXN-42D4E899,STU15049,291000,Wallet,2026-05-06T05:48:13.060738
TXN-7016E4B9,STU18583,392000,Bank,2026-05-08T02:16:13.060738
TXN-897E7CF4,STU58211,495000,Wallet,2026-05-09T14:34:13.060738
TXN-0A8E5281,STU99840,475000,Wallet,2026-05-10T09:28:13.060738
TXN-F639F7B1,STU99496,431000,Bank,2026-05-07T15:34:13.060738
TXN-FBF231A0,STU59379,137000,Wallet,2026-05-06T17:53:13.060738
TXN-310A2433,STU13657,276000,Wallet,2026-05-05T06:22:13.060738
TXN-6E1E22EA,STU84526,360000,Bank,2026-05-05T09:22:13.060738
TXN-18A6CB62,STU74144,473000,Bank,2026-05-10T00:24:13.060738
TXN-6C05D11F,STU75695,416000,Wallet,2026-05-10T18:33:13.060738
TXN-DF4F1D98,STU73545,394000,Wallet,2026-05-11T08:52:13.060738
TXN-1DE17082,STU35346,445000,Wallet,2026-05-11T01:04:13.060738
TXN-327AD0C1,STU31499,400000,Wallet,2026-05-06T10:47:13.060738
TXN-660785B5,STU34495,244000,Bank,2026-05-05T16:32:13.060738
TXN-37B191E6,STU95451,53000,Bank,2026-05-06T05:55:13.060738
TXN-5AB2E66B,STU65323,253000,Bank,2026-05-07T17:44:13.060738
TXN-D533F962,STU26889,446000,Wallet,2026-05-08T19:10:13.060738
TXN-45904700,STU19405,302000,Bank,2026-05-09T17:55:13.060738
TXN-9C79DD33,STU49875,463000,Wallet,2026-05-09T01:30:13.060738
TXN-7F9EDAA9,STU20470,186000,Bank,2026-05-07T19:10:13.060738
TXN-B417A64D,STU72312,487000,Bank,2026-05-10T12:28:13.060738
TXN-1DDB9FF3,STU57955,287000,Wallet,2026-05-08T13:54:13.060738
TXN-67292D09,STU51569,440000,Wallet,2026-05-09T20:51:13.060738
TXN-CC4BF730,STU13153,405000,Bank,2026-05-09T14:03:13.060738
TXN-EF055D0C,STU83687,345000,Bank,2026-05-08T07:59:13.060738
TXN-689D9718,STU97175,401000,Wallet,2026-05-07T01:57:13.060738
TXN-27AD2541,STU29671,58000,Wallet,2026-05-08T04:41:13.060738
TXN-E1F211C0,STU91791,214000,Wallet,2026-05-09T21:09:13.060738
TXN-947981AD,STU38672,404000,Bank,2026-05-10T09:24:13.060738
TXN-90348378,STU57902,459000,Wallet,2026-05-08T03:08:13.060738
TXN-91C5D2AA,STU57792,340000,Bank,2026-05-07T22:32:13.060738
TXN-F1ADA3DF,STU25999,493000,Bank,2026-05-10T20:12:13.060738
TXN-D3DD5422,STU32152,167000,Wallet,2026-05-07T01:34:13.060738
TXN-C9EA5A65,STU39562,50000,Bank,2026-05-04T23:18:13.060738
TXN-693CC400,STU58967,305000,Bank,2026-05-05T14:06:13.060738
TXN-95529816,STU75413,90000,Wallet,2026-05-10T20:30:13.060738
TXN-FBA50AFC,STU49129,492000,Bank,2026-05-11T14:55:13.060738
TXN-6B42A299,STU95364,491000,Wallet,2026-05-06T11:17:13.060738
TXN-A6B8F87B,STU51587,277000,Bank,2026-05-10T17:48:13.060738
TXN-A64B077A,STU17035,372000,Wallet,2026-05-08T10:13:13.060738
TXN-79892F1C,STU74501,310000,Bank,2026-05-06T21:11:13.060738
